Purchase_Order_Details_Id,Purchase_Order_Id,Item_Num,Quantity
13405,2681,P037,84
13406,2682,E006,80
13407,2682,R002,66
13408,2682,H012,96
13409,2682,C002,78
13410,2682,P038,94
13411,2683,E007,12
13412,2683,S010,68
13413,2683,H013,70
13414,2683,C003,15
13415,2683,P039,23
13416,2684,E008,66
13417,2684,S011,80
13418,2684,H014,12
13419,2684,C004,28
13420,2684,P040,54
13421,2685,E020,85
13422,2685,S012,82
13423,2685,H031,69
13424,2685,C005,20
13425,2685,P041,79
13426,2686,E021,27
13427,2686,S020,39
13428,2686,H032,40
13429,2686,C006,75
13430,2686,P042,54
13431,2687,E030,53
13432,2687,S021,17
13433,2687,H033,88
13434,2687,E001,93
13435,2687,P043,94
13436,2688,E031,26
13437,2688,S022,34
13438,2688,P010,95
13439,2688,E002,96
13440,2688,P044,34
13441,2689,E032,63
13442,2689,S023,23
13443,2689,P011,21
13444,2689,E003,13
13445,2689,P045,61
13446,2690,E033,91
13447,2690,S040,22
13448,2690,P012,43
13449,2690,E004,60
13450,2690,P046,53
13451,2691,E034,35
13452,2691,S041,83
13453,2691,P013,48
13454,2691,E005,82
13455,2691,R001,15
13456,2692,E035,18
13457,2692,S100,49
13458,2692,P014,50
13459,2692,E006,46
13460,2692,R002,17
13461,2693,E036,47
13462,2693,S101,14
13463,2693,P015,46
13464,2693,E007,27
13465,2693,S010,56
13466,2694,F020,85
13467,2694,T001,96
13468,2694,P016,19
13469,2694,E008,12
13470,2694,S011,97
13471,2695,F021,38
13472,2695,T002,62
13473,2695,P020,85
13474,2695,E020,28
13475,2695,S012,27
13476,2696,F022,54
13477,2696,T003,42
13478,2696,P021,24
13479,2696,E021,28
13480,2696,S020,72
13481,2697,F023,86
13482,2697,T020,17
13483,2697,P030,31
13484,2697,E030,19
13485,2697,S021,82
13486,2698,F024,26
13487,2698,T021,49
13488,2698,P031,20
13489,2698,E031,78
13490,2698,S022,12
13491,2699,F031,88
13492,2699,T022,29
13493,2699,P032,14
13494,2699,E032,86
13495,2699,S023,32
13496,2700,F032,98
13497,2700,T023,23
13498,2700,P033,14
13499,2700,E033,70
13500,2700,S040,28
13501,2701,F033,99
13502,2701,T024,24
13503,2701,P034,41
13504,2701,E034,17
13505,2701,S041,11
13506,2702,F034,47
13507,2702,T025,56
13508,2702,P035,47
13509,2702,E035,43
13510,2702,S100,12
13511,2703,F035,13
13512,2703,T100,29
13513,2703,P036,89
13514,2703,E036,45
13515,2703,S101,46
13516,2704,H011,44
13517,2704,C001,71
13518,2704,P037,44
13519,2704,F020,75
13520,2704,T001,40
13521,2705,H012,88
13522,2705,C002,43
13523,2705,P038,49
13524,2705,F021,59
13525,2705,T002,58
13526,2706,H013,38
13527,2706,C003,97
13528,2706,P039,62
13529,2706,F022,43
13530,2706,T003,36
13531,2707,H014,62
13532,2707,C004,65
13533,2707,P040,70
13534,2707,F023,26
13535,2707,T020,65
13536,2708,H031,77
13537,2708,C005,31
13538,2708,P041,87
13539,2708,F024,71
13540,2708,T021,78
13541,2709,H032,80
13542,2709,C006,72
13543,2709,P042,63
13544,2709,F031,63
13545,2709,T022,65
13546,2710,H033,23
13547,2710,E001,62
13548,2710,P043,88
13549,2710,F032,87
13550,2710,T023,27
13551,2711,P010,56
13552,2711,E002,57
13553,2711,P044,94
13554,2711,F033,29
13555,2711,T024,36
13556,2712,P011,42
13557,2712,E003,100
13558,2712,P045,56
13559,2712,F034,67
13560,2712,T025,54
13561,2713,P012,28
13562,2713,E004,69
13563,2713,P046,66
13564,2713,F035,24
13565,2713,T100,43
13566,2714,P013,98
13567,2714,E005,17
13568,2714,R001,12
13569,2714,H011,15
13570,2714,C001,95
13571,2715,P014,15
13572,2715,E006,53
13573,2715,R002,52
13574,2715,H012,63
13575,2715,C002,34
13576,2716,P015,31
13577,2716,E007,45
13578,2716,S010,58
13579,2716,H013,31
13580,2716,C003,39
13581,2717,P016,78
13582,2717,E008,69
13583,2717,S011,91
13584,2717,H014,78
13585,2717,C004,14
13586,2718,P020,79
13587,2718,E020,65
13588,2718,S012,76
13589,2718,H031,49
13590,2718,C005,54
13591,2719,P021,15
13592,2719,E021,46
13593,2719,S020,54
13594,2719,H032,34
13595,2719,C006,97
13596,2720,P030,93
13597,2720,E030,17
13598,2720,S021,36
13599,2720,H033,79
13600,2720,E001,33
13601,2721,P031,27
13602,2721,E031,26
13603,2721,S022,76
13604,2721,P010,70
13605,2721,E002,67
13606,2722,P032,14
13607,2722,E032,83
13608,2722,S023,24
13609,2722,P011,45
13610,2722,E003,92
13611,2723,P033,48
13612,2723,E033,91
13613,2723,S040,98
13614,2723,P012,92
13615,2723,E004,95
13616,2724,P034,25
13617,2724,E034,56
13618,2724,S041,28
13619,2724,P013,12
13620,2724,E005,59
13621,2725,P035,88
13622,2725,E035,75
13623,2725,S100,15
13624,2725,P014,79
13625,2725,E006,12
13626,2726,P036,62
13627,2726,E036,71
13628,2726,S101,31
13629,2726,P015,95
13630,2726,E007,89
13631,2727,P037,52
13632,2727,F020,80
13633,2727,T001,48
13634,2727,P016,53
13635,2727,E008,25
13636,2728,P038,88
13637,2728,F021,61
13638,2728,T002,52
13639,2728,P020,33
13640,2728,E020,80
13641,2729,P039,40
13642,2729,F022,13
13643,2729,T003,72
13644,2729,P021,98
13645,2729,E021,18
13646,2730,P040,42
13647,2730,F023,59
13648,2730,T020,27
13649,2730,P030,74
13650,2730,E030,33
13651,2731,P041,81
13652,2731,F024,16
13653,2731,T021,62
13654,2731,P031,56
13655,2731,E031,55
13656,2732,P042,66
13657,2732,F031,37
13658,2732,T022,91
13659,2732,P032,75
13660,2732,E032,60
13661,2733,P043,85
13662,2733,F032,22
13663,2733,T023,88
13664,2733,P033,46
13665,2733,E033,47
13666,2734,P044,98
13667,2734,F033,36
13668,2734,T024,58
13669,2734,P034,94
13670,2734,E034,68
13671,2735,P045,18
13672,2735,F034,89
13673,2735,T025,66
13674,2735,P035,95
13675,2735,E035,13
13676,2736,P046,65
13677,2736,F035,25
13678,2736,T100,59
13679,2736,P036,31
13680,2736,E036,73
13681,2737,R001,98
13682,2737,H011,21
13683,2737,C001,44
13684,2737,P037,48
13685,2737,F020,15
13686,2738,R002,15
13687,2738,H012,93
13688,2738,C002,95
13689,2738,P038,61
13690,2738,F021,90
13691,2739,S010,91
13692,2739,H013,93
13693,2739,C003,59
13694,2739,P039,55
13695,2739,F022,79
13696,2740,S011,79
13697,2740,H014,73
13698,2740,C004,17
13699,2740,P040,63
13700,2740,F023,59
13701,2741,S012,85
13702,2741,H031,60
13703,2741,C005,96
13704,2741,P041,23
13705,2741,F024,62
13706,2742,S020,26
13707,2742,H032,76
13708,2742,C006,72
13709,2742,P042,23
13710,2742,F031,27
13711,2743,S021,27
13712,2743,H033,97
13713,2743,E001,69
13714,2743,P043,98
13715,2743,F032,87
13716,2744,S022,77
13717,2744,P010,73
13718,2744,E002,56
13719,2744,P044,84
13720,2744,F033,46
13721,2745,S023,57
13722,2745,P011,56
13723,2745,E003,45
13724,2745,P045,14
13725,2745,F034,20
13726,2746,S040,36
13727,2746,P012,41
13728,2746,E004,53
13729,2746,P046,23
13730,2746,F035,14
13731,2747,S041,63
13732,2747,P013,49
13733,2747,E005,46
13734,2747,R001,21
13735,2747,H011,20
13736,2748,S100,28
13737,2748,P014,54
13738,2748,E006,78
13739,2748,R002,19
13740,2748,H012,82
13741,2749,S101,82
13742,2749,P015,63
13743,2749,E007,79
13744,2749,S010,17
13745,2749,H013,18
13746,2750,T001,52
13747,2750,P016,43
13748,2750,E008,95
13749,2750,S011,88
13750,2750,H014,19
13751,2751,T002,77
13752,2751,P020,76
13753,2751,E020,53
13754,2751,S012,28
13755,2751,H031,60
13756,2752,T003,54
13757,2752,P021,54
13758,2752,E021,17
13759,2752,S020,64
13760,2752,H032,42
13761,2753,T020,90
13762,2753,P030,95
13763,2753,E030,82
13764,2753,S021,47
13765,2753,H033,33
13766,2754,T021,58
13767,2754,P031,94
13768,2754,E031,55
13769,2754,S022,22
13770,2754,P010,75
13771,2755,T022,38
13772,2755,P032,44
13773,2755,E032,66
13774,2755,S023,86
13775,2755,P011,55
13776,2756,T023,78
13777,2756,P033,52
13778,2756,E033,74
13779,2756,S040,47
13780,2756,P012,15
13781,2757,T024,53
13782,2757,P034,67
13783,2757,E034,92
13784,2757,S041,77
13785,2757,P013,69
13786,2758,T025,49
13787,2758,P035,27
13788,2758,E035,100
13789,2758,S100,12
13790,2758,P014,19
13791,2759,T100,66
13792,2759,P036,16
13793,2759,E036,95
13794,2759,S101,72
13795,2759,P015,61
13796,2760,C001,90
13797,2760,P037,60
13798,2760,F020,22
13799,2760,T001,10
13800,2760,P016,99
13801,2761,C002,10
13802,2761,P038,55
13803,2761,F021,21
13804,2761,T002,88
13805,2761,P020,16
13806,2762,C003,38
13807,2762,P039,54
13808,2762,F022,17
13809,2762,T003,76
13810,2762,P021,100
13811,2763,C004,28
13812,2763,P040,67
13813,2763,F023,49
13814,2763,T020,18
13815,2763,P030,87
13816,2764,C005,68
13817,2764,P041,45
13818,2764,F024,76
13819,2764,T021,83
13820,2764,P031,66
13821,2765,C006,63
13822,2765,P042,55
13823,2765,F031,75
13824,2765,T022,89
13825,2765,P032,72
13826,2766,E001,34
13827,2766,P043,12
13828,2766,F032,57
13829,2766,T023,48
13830,2766,P033,19
13831,2767,E002,41
13832,2767,P044,85
13833,2767,F033,17
13834,2767,T024,98
13835,2767,P034,74
13836,2768,E003,89
13837,2768,P045,44
13838,2768,F034,68
13839,2768,T025,14
13840,2768,P035,60
13841,2769,E004,95
13842,2769,P046,14
13843,2769,F035,91
13844,2769,T100,54
13845,2769,P036,31
13846,2770,E005,94
13847,2770,R001,82
13848,2770,H011,91
13849,2770,C001,76
13850,2770,P037,89
13851,2771,E006,48
13852,2771,R002,91
13853,2771,H012,96
13854,2771,C002,43
13855,2771,P038,28
13856,2772,E007,67
13857,2772,S010,16
13858,2772,H013,60
13859,2772,C003,51
13860,2772,P039,100
13861,2773,E008,46
13862,2773,S011,54
13863,2773,H014,50
13864,2773,C004,32
13865,2773,P040,73
13866,2774,E020,96
13867,2774,S012,47
13868,2774,H031,27
13869,2774,C005,22
13870,2774,P041,69
13871,2775,E021,28
13872,2775,S020,75
13873,2775,H032,87
13874,2775,C006,19
13875,2775,P042,64
13876,2776,E030,50
13877,2776,S021,69
13878,2776,H033,67
13879,2776,E001,31
13880,2776,P043,43
13881,2777,E031,78
13882,2777,S022,28
13883,2777,P010,10
13884,2777,E002,58
13885,2777,P044,87
13886,2778,E032,21
13887,2778,S023,97
13888,2778,P011,30
13889,2778,E003,31
13890,2778,P045,44
13891,2779,E033,84
13892,2779,S040,28
13893,2779,P012,85
13894,2779,E004,94
13895,2779,P046,73
13896,2780,E034,73
13897,2780,S041,81
13898,2780,P013,93
13899,2780,E005,19
13900,2780,R001,96
13901,2781,E035,10
13902,2781,S100,60
13903,2781,P014,23
13904,2781,E006,60
13905,2781,R002,33
13906,2782,E036,92
13907,2782,S101,54
13908,2782,P015,79
13909,2782,E007,12
13910,2782,S010,45
13911,2783,F020,49
13912,2783,T001,74
13913,2783,P016,20
13914,2783,E008,91
13915,2783,S011,43
13916,2784,F021,18
13917,2784,T002,66
13918,2784,P020,67
13919,2784,E020,93
13920,2784,S012,10
13921,2785,F022,23
13922,2785,T003,24
13923,2785,P021,42
13924,2785,E021,89
13925,2785,S020,51
13926,2786,F023,43
13927,2786,T020,57
13928,2786,P030,32
13929,2786,E030,84
13930,2786,S021,38
13931,2787,F024,36
13932,2787,T021,10
13933,2787,P031,80
13934,2787,E031,60
13935,2787,S022,59
13936,2788,F031,16
13937,2788,T022,60
13938,2788,P032,73
13939,2788,E032,78
13940,2788,S023,93
13941,2789,F032,24
13942,2789,T023,43
13943,2789,P033,19
13944,2789,E033,53
13945,2789,S040,72
13946,2790,F033,86
13947,2790,T024,45
13948,2790,P034,53
13949,2790,E034,29
13950,2790,S041,47
13951,2791,F034,18
13952,2791,T025,12
13953,2791,P035,45
13954,2791,E035,41
13955,2791,S100,84
13956,2792,F035,47
13957,2792,T100,80
13958,2792,P036,37
13959,2792,E036,68
13960,2792,S101,42
13961,2793,H011,19
13962,2793,C001,91
13963,2793,P037,65
13964,2793,F020,94
13965,2793,T001,82
13966,2794,H012,93
13967,2794,C002,55
13968,2794,P038,21
13969,2794,F021,86
13970,2794,T002,42
13971,2795,H013,93
13972,2795,C003,93
13973,2795,P039,47
13974,2795,F022,36
13975,2795,T003,19
13976,2796,H014,64
13977,2796,C004,97
13978,2796,P040,37
13979,2796,F023,75
13980,2796,T020,93
13981,2797,H031,11
13982,2797,C005,62
13983,2797,P041,10
13984,2797,F024,66
13985,2797,T021,71
13986,2798,H032,95
13987,2798,C006,13
13988,2798,P042,86
13989,2798,F031,69
13990,2798,T022,73
13991,2799,H033,59
13992,2799,E001,44
13993,2799,P043,70
13994,2799,F032,96
13995,2799,T023,51
13996,2800,P010,90
13997,2800,E002,24
13998,2800,P044,25
13999,2800,F033,23
14000,2800,T024,76
14001,2801,P011,41
14002,2801,E003,90
14003,2801,P045,18
14004,2801,F034,24
14005,2801,T025,40
14006,2802,P012,63
14007,2802,E004,44
14008,2802,P046,89
14009,2802,F035,92
14010,2802,T100,100
14011,2803,P013,15
14012,2803,E005,53
14013,2803,R001,90
14014,2803,H011,56
14015,2803,C001,46
14016,2804,P014,16
14017,2804,E006,87
14018,2804,R002,78
14019,2804,H012,80
14020,2804,C002,43
14021,2805,P015,10
14022,2805,E007,74
14023,2805,S010,43
14024,2805,H013,68
14025,2805,C003,97
14026,2806,P016,56
14027,2806,E008,57
14028,2806,S011,97
14029,2806,H014,12
14030,2806,C004,38
14031,2807,P020,64
14032,2807,E020,19
14033,2807,S012,97
14034,2807,H031,74
14035,2807,C005,77
14036,2808,P021,26
14037,2808,E021,12
14038,2808,S020,58
14039,2808,H032,14
14040,2808,C006,19
14041,2809,P030,88
14042,2809,E030,40
14043,2809,S021,84
14044,2809,H033,71
14045,2809,E001,12
14046,2810,P031,21
14047,2810,E031,33
14048,2810,S022,45
14049,2810,P010,12
14050,2810,E002,68
14051,2811,P032,32
14052,2811,E032,50
14053,2811,S023,54
14054,2811,P011,80
14055,2811,E003,91
14056,2812,P033,93
14057,2812,E033,37
14058,2812,S040,42
14059,2812,P012,51
14060,2812,E004,28
14061,2813,P034,50
14062,2813,E034,37
14063,2813,S041,16
14064,2813,P013,70
14065,2813,E005,48
14066,2814,P035,61
14067,2814,E035,47
14068,2814,S100,80
14069,2814,P014,52
14070,2814,E006,28
14071,2815,P036,53
14072,2815,E036,31
14073,2815,S101,53
14074,2815,P015,19
14075,2815,E007,83
14076,2816,P037,75
14077,2816,F020,26
14078,2816,T001,23
14079,2816,P016,26
14080,2816,E008,88
14081,2817,P038,18
14082,2817,F021,82
14083,2817,T002,23
14084,2817,P020,81
14085,2817,E020,76
14086,2818,P039,71
14087,2818,F022,91
14088,2818,T003,59
14089,2818,P021,41
14090,2818,E021,37
14091,2819,P040,31
14092,2819,F023,76
14093,2819,T020,97
14094,2819,P030,32
14095,2819,E030,35
14096,2820,P041,98
14097,2820,F024,13
14098,2820,T021,56
14099,2820,P031,60
14100,2820,E031,57
14101,2821,P042,64
14102,2821,F031,45
14103,2821,T022,84
14104,2821,P032,75
14105,2821,E032,63
14106,2822,P043,13
14107,2822,F032,71
14108,2822,T023,53
14109,2822,P033,45
14110,2822,E033,87
14111,2823,P044,43
14112,2823,F033,39
14113,2823,T024,53
14114,2823,P034,54
14115,2823,E034,57
14116,2824,P045,75
14117,2824,F034,75
14118,2824,T025,44
14119,2824,P035,31
14120,2824,E035,60
14121,2825,P046,22
14122,2825,F035,71
14123,2825,T100,92
14124,2825,P036,24
14125,2825,E036,70
14126,2826,R001,67
14127,2826,H011,83
14128,2826,C001,48
14129,2826,P037,56
14130,2826,F020,86
14131,2827,R002,85
14132,2827,H012,68
14133,2827,C002,86
14134,2827,P038,89
14135,2827,F021,29
14136,2828,S010,14
14137,2828,H013,13
14138,2828,C003,12
14139,2828,P039,91
14140,2828,F022,41
14141,2829,S011,11
14142,2829,H014,38
14143,2829,C004,36
14144,2829,P040,98
14145,2829,F023,13
14146,2830,S012,28
14147,2830,H031,92
14148,2830,C005,95
14149,2830,P041,98
14150,2830,F024,47
14151,2831,S020,17
14152,2831,H032,62
14153,2831,C006,30
14154,2831,P042,56
14155,2831,F031,13
14156,2832,S021,15
14157,2832,H033,35
14158,2832,E001,35
14159,2832,P043,69
14160,2832,F032,76
14161,2833,S022,62
14162,2833,P010,40
14163,2833,E002,28
14164,2833,P044,88
14165,2833,F033,13
14166,2834,S023,24
14167,2834,P011,98
14168,2834,E003,48
14169,2834,P045,49
14170,2834,F034,19
14171,2835,S040,36
14172,2835,P012,10
14173,2835,E004,90
14174,2835,P046,93
14175,2835,F035,47
14176,2836,S041,74
14177,2836,P013,77
14178,2836,E005,54
14179,2836,R001,19
14180,2836,H011,89
14181,2837,S100,92
14182,2837,P014,27
14183,2837,E006,68
14184,2837,R002,43
14185,2837,H012,38
14186,2838,S101,46
14187,2838,P015,92
14188,2838,E007,19
14189,2838,S010,39
14190,2838,H013,40
14191,2839,T001,28
14192,2839,P016,22
14193,2839,E008,95
14194,2839,S011,20
14195,2839,H014,39
14196,2840,T002,31
14197,2840,P020,11
14198,2840,E020,99
14199,2840,S012,32
14200,2840,H031,64
14201,2841,T003,60
14202,2841,P021,39
14203,2841,E021,57
14204,2841,S020,55
14205,2841,H032,20
14206,2842,T020,13
14207,2842,P030,16
14208,2842,E030,11
14209,2842,S021,80
14210,2842,H033,37
14211,2843,T021,13
14212,2843,P031,90
14213,2843,E031,30
14214,2843,S022,56
14215,2843,P010,54
14216,2844,T022,61
14217,2844,P032,82
14218,2844,E032,99
14219,2844,S023,50
14220,2844,P011,23
14221,2845,T023,14
14222,2845,P033,56
14223,2845,E033,67
14224,2845,S040,66
14225,2845,P012,39
14226,2846,T024,55
14227,2846,P034,84
14228,2846,E034,41
14229,2846,S041,23
14230,2846,P013,27
14231,2847,T025,100
14232,2847,P035,75
14233,2847,E035,76
14234,2847,S100,97
14235,2847,P014,44
14236,2848,T100,44
14237,2848,P036,21
14238,2848,E036,64
14239,2848,S101,39
14240,2848,P015,13
14241,2849,C001,46
14242,2849,P037,18
14243,2849,F020,93
14244,2849,T001,33
14245,2849,P016,56
14246,2850,C002,13
14247,2850,P038,21
14248,2850,F021,86
14249,2850,T002,13
14250,2850,P020,81
14251,2851,C003,63
14252,2851,P039,79
14253,2851,F022,67
14254,2851,T003,35
14255,2851,P021,31
14256,2852,C004,67
14257,2852,P040,76
14258,2852,F023,29
14259,2852,T020,60
14260,2852,P030,64
14261,2853,C005,96
14262,2853,P041,77
14263,2853,F024,55
14264,2853,T021,31
14265,2853,P031,65
14266,2854,C006,39
14267,2854,P042,19
14268,2854,F031,13
14269,2854,T022,82
14270,2854,P032,98
14271,2855,E001,57
14272,2855,P043,68
14273,2855,F032,80
14274,2855,T023,97
14275,2855,P033,88
14276,2856,E002,35
14277,2856,P044,25
14278,2856,F033,33
14279,2856,T024,82
14280,2856,P034,63
14281,2857,E003,28
14282,2857,P045,34
14283,2857,F034,15
14284,2857,T025,26
14285,2857,P035,52
14286,2858,E004,30
14287,2858,P046,70
14288,2858,F035,89
14289,2858,T100,24
14290,2858,P036,95
14291,2859,E005,84
14292,2859,R001,95
14293,2859,H011,18
14294,2859,C001,63
14295,2859,P037,49
14296,2860,E006,33
14297,2860,R002,50
14298,2860,H012,98
14299,2860,C002,14
14300,2860,P038,28
14301,2861,E007,62
14302,2861,S010,62
14303,2861,H013,87
14304,2861,C003,51
14305,2861,P039,56
14306,2862,E008,38
14307,2862,S011,64
14308,2862,H014,83
14309,2862,C004,44
14310,2862,P040,75
14311,2863,E020,17
14312,2863,S012,90
14313,2863,H031,35
14314,2863,C005,51
14315,2863,P041,86
14316,2864,E021,42
14317,2864,S020,17
14318,2864,H032,85
14319,2864,C006,56
14320,2864,P042,100
14321,2865,E030,86
14322,2865,S021,46
14323,2865,H033,74
14324,2865,E001,74
14325,2865,P043,33
14326,2866,E031,20
14327,2866,S022,64
14328,2866,P010,86
14329,2866,E002,20
14330,2866,P044,36
14331,2867,E032,98
14332,2867,S023,87
14333,2867,P011,40
14334,2867,E003,100
14335,2867,P045,45
14336,2868,E033,42
14337,2868,S040,25
14338,2868,P012,53
14339,2868,E004,15
14340,2868,P046,85
14341,2869,E034,30
14342,2869,S041,28
14343,2869,P013,21
14344,2869,E005,98
14345,2869,R001,23
14346,2870,E035,16
14347,2870,S100,80
14348,2870,P014,90
14349,2870,E006,42
14350,2870,R002,17
14351,2871,E036,94
14352,2871,S101,23
14353,2871,P015,93
14354,2871,E007,10
14355,2871,S010,13
14356,2872,F020,20
14357,2872,T001,22
14358,2872,P016,17
14359,2872,E008,74
14360,2872,S011,71
14361,2873,F021,40
14362,2873,T002,97
14363,2873,P020,34
14364,2873,E020,64
14365,2873,S012,95
14366,2874,F022,44
14367,2874,T003,27
14368,2874,P021,27
14369,2874,E021,84
14370,2874,S020,70
14371,2875,F023,67
14372,2875,T020,65
14373,2875,P030,84
14374,2875,E030,53
14375,2875,S021,24
14376,2876,F024,13
14377,2876,T021,28
14378,2876,P031,92
14379,2876,E031,61
14380,2876,S022,12
14381,2877,F031,90
14382,2877,T022,90
14383,2877,P032,29
14384,2877,E032,12
14385,2877,S023,11
14386,2878,F032,71
14387,2878,T023,58
14388,2878,P033,95
14389,2878,E033,45
14390,2878,S040,50
14391,2879,F033,39
14392,2879,T024,45
14393,2879,P034,66
14394,2879,E034,57
14395,2879,S041,29
14396,2880,F034,20
14397,2880,T025,34
14398,2880,P035,74
14399,2880,E035,85
14400,2880,S100,21
14401,2881,F035,84
14402,2881,T100,28
14403,2881,P036,18
14404,2881,E036,35
14405,2881,S101,15
14406,2882,H011,53
14407,2882,C001,57
14408,2882,P037,97
14409,2882,F020,36
14410,2882,T001,22
14411,2883,H012,35
14412,2883,C002,81
14413,2883,P038,10
14414,2883,F021,63
14415,2883,T002,15
14416,2884,H013,28
14417,2884,C003,79
14418,2884,P039,61
14419,2884,F022,42
14420,2884,T003,48
14421,2885,H014,36
14422,2885,C004,39
14423,2885,P040,74
14424,2885,F023,64
14425,2885,T020,56
14426,2886,H031,76
14427,2886,C005,84
14428,2886,P041,44
14429,2886,F024,58
14430,2886,T021,25
14431,2887,H032,87
14432,2887,C006,20
14433,2887,P042,29
14434,2887,F031,45
14435,2887,T022,16
14436,2888,H033,72
14437,2888,E001,91
14438,2888,P043,65
14439,2888,F032,15
14440,2888,T023,23
14441,2889,P010,78
14442,2889,E002,100
14443,2889,P044,39
14444,2889,F033,66
14445,2889,T024,42
14446,2890,P011,88
14447,2890,E003,38
14448,2890,P045,16
14449,2890,F034,54
14450,2890,T025,69
14451,2891,P012,82
14452,2891,E004,45
14453,2891,P046,72
14454,2891,F035,62
14455,2891,T100,52
14456,2892,P013,46
14457,2892,E005,14
14458,2892,R001,79
14459,2892,H011,16
14460,2892,C001,28
14461,2893,P014,17
14462,2893,E006,35
14463,2893,R002,80
14464,2893,H012,51
14465,2893,C002,97
14466,2894,P015,22
14467,2894,E007,89
14468,2894,S010,86
14469,2894,H013,57
14470,2894,C003,90
14471,2895,P016,86
14472,2895,E008,76
14473,2895,S011,61
14474,2895,H014,46
14475,2895,C004,46
14476,2896,P020,48
14477,2896,E020,73
14478,2896,S012,52
14479,2896,H031,90
14480,2896,C005,61
14481,2897,P021,61
14482,2897,E021,43
14483,2897,S020,91
14484,2897,H032,54
14485,2897,C006,51
14486,2898,P030,66
14487,2898,E030,17
14488,2898,S021,46
14489,2898,H033,44
14490,2898,E001,79
14491,2899,P031,16
14492,2899,E031,96
14493,2899,S022,91
14494,2899,P010,30
14495,2899,E002,94
14496,2900,P032,17
14497,2900,E032,62
14498,2900,S023,56
14499,2900,P011,47
14500,2900,E003,56
14501,2901,P033,20
14502,2901,E033,65
14503,2901,S040,11
14504,2901,P012,55
14505,2901,E004,63
14506,2902,P034,46
14507,2902,E034,47
14508,2902,S041,86
14509,2902,P013,27
14510,2902,E005,66
14511,2903,P035,100
14512,2903,E035,39
14513,2903,S100,47
14514,2903,P014,54
14515,2903,E006,61
14516,2904,P036,63
14517,2904,E036,27
14518,2904,S101,33
14519,2904,P015,85
14520,2904,E007,15
14521,2905,P037,69
14522,2905,F020,99
14523,2905,T001,61
14524,2905,P016,27
14525,2905,E008,16
14526,2906,P038,50
14527,2906,F021,41
14528,2906,T002,38
14529,2906,P020,64
14530,2906,E020,31
14531,2907,P039,46
14532,2907,F022,47
14533,2907,T003,44
14534,2907,P021,18
14535,2907,E021,71
14536,2908,P040,65
14537,2908,F023,53
14538,2908,T020,21
14539,2908,P030,30
14540,2908,E030,96
14541,2909,P041,38
14542,2909,F024,31
14543,2909,T021,74
14544,2909,P031,94
14545,2909,E031,14
14546,2910,P042,69
14547,2910,F031,10
14548,2910,T022,83
14549,2910,P032,96
14550,2910,E032,99
14551,2911,P043,44
14552,2911,F032,12
14553,2911,T023,83
14554,2911,P033,96
14555,2911,E033,86
14556,2912,P044,20
14557,2912,F033,19
14558,2912,T024,62
14559,2912,P034,88
14560,2912,E034,19
14561,2913,P045,53
14562,2913,F034,58
14563,2913,T025,65
14564,2913,P035,89
14565,2913,E035,20
14566,2914,P046,56
14567,2914,F035,19
14568,2914,T100,67
14569,2914,P036,66
14570,2914,E036,63
14571,2915,R001,92
14572,2915,H011,99
14573,2915,C001,14
14574,2915,P037,88
14575,2915,F020,77
14576,2916,R002,96
14577,2916,H012,94
14578,2916,C002,32
14579,2916,P038,29
14580,2916,F021,58
14581,2917,S010,11
14582,2917,H013,98
14583,2917,C003,54
14584,2917,P039,10
14585,2917,F022,11
14586,2918,S011,100
14587,2918,H014,70
14588,2918,C004,71
14589,2918,P040,26
14590,2918,F023,20
14591,2919,S012,84
14592,2919,H031,77
14593,2919,C005,77
14594,2919,P041,88
14595,2919,F024,57
14596,2920,S020,46
14597,2920,H032,20
14598,2920,C006,56
14599,2920,P042,70
14600,2920,F031,72
14601,2921,S021,92
14602,2921,H033,86
14603,2921,E001,44
14604,2921,P043,31
14605,2921,F032,48
14606,2922,S022,48
14607,2922,P010,84
14608,2922,E002,60
14609,2922,P044,53
14610,2922,F033,60
14611,2923,S023,64
14612,2923,P011,11
14613,2923,E003,82
14614,2923,P045,10
14615,2923,F034,92
14616,2924,S040,10
14617,2924,P012,86
14618,2924,E004,29
14619,2924,P046,58
14620,2924,F035,73
14621,2925,S041,85
14622,2925,P013,19
14623,2925,E005,42
14624,2925,R001,41
14625,2925,H011,27
14626,2926,S100,36
14627,2926,P014,80
14628,2926,E006,87
14629,2926,R002,85
14630,2926,H012,78
14631,2927,S101,61
14632,2927,P015,14
14633,2927,E007,90
14634,2927,S010,87
14635,2927,H013,78
14636,2928,T001,44
14637,2928,P016,84
14638,2928,E008,75
14639,2928,S011,42
14640,2928,H014,99
14641,2929,T002,67
14642,2929,P020,83
14643,2929,E020,75
14644,2929,S012,98
14645,2929,H031,75
14646,2930,T003,90
14647,2930,P021,40
14648,2930,E021,61
14649,2930,S020,20
14650,2930,H032,16
14651,2931,T020,69
14652,2931,P030,95
14653,2931,E030,19
14654,2931,S021,45
14655,2931,H033,81
14656,2932,T021,71
14657,2932,P031,14
14658,2932,E031,70
14659,2932,S022,87
14660,2932,P010,69
14661,2933,T022,75
14662,2933,P032,97
14663,2933,E032,85
14664,2933,S023,74
14665,2933,P011,91
14666,2934,T023,21
14667,2934,P033,90
14668,2934,E033,85
14669,2934,S040,39
14670,2934,P012,71
14671,2935,T024,42
14672,2935,P034,71
14673,2935,E034,77
