Purchase_Order_Id,Emp_Id,Supplier,Order_Date,Expected_Delivery_Date,Status
1202,EMP05,,11/11/2018,16/11/2018,
1203,EMP07,,11/11/2018,16/11/2018,
1204,EMP04,,11/11/2018,16/11/2018,
1205,EMP03,,11/11/2018,16/11/2018,
1206,EMP03,,11/11/2018,16/11/2018,
1207,EMP04,,12/11/2018,17/11/2018,
1208,EMP08,,12/11/2018,17/11/2018,
1209,EMP07,,12/11/2018,17/11/2018,
1210,EMP08,,12/11/2018,17/11/2018,
1211,EMP07,,12/11/2018,17/11/2018,
1212,EMP08,,12/11/2018,17/11/2018,
1213,EMP03,,12/11/2018,17/11/2018,
1214,EMP03,,12/11/2018,17/11/2018,
1215,EMP01,,12/11/2018,17/11/2018,
1216,EMP04,,12/11/2018,17/11/2018,
1217,EMP03,,12/11/2018,17/11/2018,
1218,EMP07,,12/11/2018,17/11/2018,
1219,EMP03,,12/11/2018,17/11/2018,
1220,EMP05,,12/11/2018,17/11/2018,
1221,EMP01,,13/11/2018,18/11/2018,
1222,EMP06,,13/11/2018,18/11/2018,
1223,EMP02,,13/11/2018,18/11/2018,
1224,EMP01,,13/11/2018,18/11/2018,
1225,EMP07,,13/11/2018,18/11/2018,
1226,EMP07,,13/11/2018,18/11/2018,
1227,EMP07,,13/11/2018,18/11/2018,
1228,EMP07,,13/11/2018,18/11/2018,
1229,EMP01,,13/11/2018,18/11/2018,
1230,EMP07,,14/11/2018,19/11/2018,
1231,EMP03,,14/11/2018,19/11/2018,
1232,EMP07,,14/11/2018,19/11/2018,
1233,EMP07,,14/11/2018,19/11/2018,
1234,EMP08,,14/11/2018,19/11/2018,
1235,EMP03,,14/11/2018,19/11/2018,
1236,EMP02,,14/11/2018,19/11/2018,
1237,EMP05,,14/11/2018,19/11/2018,
1238,EMP04,,14/11/2018,19/11/2018,
1239,EMP01,,14/11/2018,19/11/2018,
1240,EMP01,,14/11/2018,19/11/2018,
1241,EMP03,,15/11/2018,20/11/2018,
1242,EMP01,,15/11/2018,20/11/2018,
1243,EMP03,,15/11/2018,20/11/2018,
1244,EMP02,,15/11/2018,20/11/2018,
1245,EMP01,,15/11/2018,20/11/2018,
1246,EMP01,,15/11/2018,20/11/2018,
1247,EMP03,,15/11/2018,20/11/2018,
1248,EMP03,,15/11/2018,20/11/2018,
1249,EMP08,,16/11/2018,21/11/2018,
1250,EMP03,,16/11/2018,21/11/2018,
1251,EMP08,,16/11/2018,21/11/2018,
1252,EMP03,,16/11/2018,21/11/2018,
1253,EMP01,,16/11/2018,21/11/2018,
1254,EMP01,,16/11/2018,21/11/2018,
1255,EMP04,,16/11/2018,21/11/2018,
1256,EMP03,,16/11/2018,21/11/2018,
1257,EMP04,,16/11/2018,21/11/2018,
1258,EMP08,,16/11/2018,21/11/2018,
1259,EMP06,,16/11/2018,21/11/2018,
1260,EMP06,,16/11/2018,21/11/2018,
1261,EMP03,,16/11/2018,21/11/2018,
1262,EMP03,,16/11/2018,21/11/2018,
1263,EMP01,,16/11/2018,21/11/2018,
1264,EMP08,,16/11/2018,21/11/2018,
1265,EMP03,,16/11/2018,21/11/2018,
1266,EMP01,,16/11/2018,21/11/2018,
1267,EMP01,,16/11/2018,21/11/2018,
1268,EMP03,,16/11/2018,21/11/2018,
1269,EMP08,,17/11/2018,22/11/2018,
1270,EMP01,,17/11/2018,22/11/2018,
1271,EMP08,,17/11/2018,22/11/2018,
1272,EMP01,,17/11/2018,22/11/2018,
1273,EMP08,,17/11/2018,22/11/2018,
1274,EMP01,,17/11/2018,22/11/2018,
1275,EMP05,,17/11/2018,22/11/2018,
1276,EMP01,,17/11/2018,22/11/2018,
1277,EMP07,,17/11/2018,22/11/2018,
1278,EMP06,,17/11/2018,22/11/2018,
1279,EMP03,,17/11/2018,22/11/2018,
1280,EMP05,,17/11/2018,22/11/2018,
1281,EMP05,,17/11/2018,22/11/2018,
1282,EMP07,,17/11/2018,22/11/2018,
1283,EMP03,,17/11/2018,22/11/2018,
1284,EMP07,,17/11/2018,22/11/2018,
1285,EMP01,,17/11/2018,22/11/2018,
1286,EMP03,,18/11/2018,23/11/2018,
1287,EMP03,,18/11/2018,23/11/2018,
1288,EMP08,,18/11/2018,23/11/2018,
1289,EMP03,,18/11/2018,23/11/2018,
1290,EMP07,,18/11/2018,23/11/2018,
1291,EMP03,,18/11/2018,23/11/2018,
1292,EMP07,,18/11/2018,23/11/2018,
1293,EMP03,,18/11/2018,23/11/2018,
1294,EMP03,,18/11/2018,23/11/2018,
1295,EMP08,,18/11/2018,23/11/2018,
1296,EMP01,,18/11/2018,23/11/2018,
1297,EMP06,,19/11/2018,24/11/2018,
1298,EMP01,,19/11/2018,24/11/2018,
1299,EMP01,,19/11/2018,24/11/2018,
1300,EMP07,,19/11/2018,24/11/2018,
1301,EMP03,,19/11/2018,24/11/2018,
1302,EMP01,,19/11/2018,24/11/2018,
1303,EMP06,,19/11/2018,24/11/2018,
1304,EMP08,,19/11/2018,24/11/2018,
1305,EMP03,,19/11/2018,24/11/2018,
1306,EMP01,,19/11/2018,24/11/2018,
1307,EMP03,,19/11/2018,24/11/2018,
1308,EMP05,,19/11/2018,24/11/2018,
1309,EMP05,,19/11/2018,24/11/2018,
1310,EMP01,,19/11/2018,24/11/2018,
1311,EMP04,,19/11/2018,24/11/2018,
1312,EMP07,,19/11/2018,24/11/2018,
1313,EMP01,,19/11/2018,24/11/2018,
1314,EMP04,,19/11/2018,24/11/2018,
1315,EMP08,,20/11/2018,25/11/2018,
1316,EMP06,,20/11/2018,25/11/2018,
1317,EMP05,,20/11/2018,25/11/2018,
1318,EMP01,,20/11/2018,25/11/2018,
1319,EMP08,,20/11/2018,25/11/2018,
1320,EMP01,,20/11/2018,25/11/2018,
1321,EMP01,,21/11/2018,26/11/2018,
1322,EMP01,,21/11/2018,26/11/2018,
1323,EMP05,,21/11/2018,26/11/2018,
1324,EMP04,,21/11/2018,26/11/2018,
1325,EMP01,,21/11/2018,26/11/2018,
1326,EMP02,,21/11/2018,26/11/2018,
1327,EMP03,,21/11/2018,26/11/2018,
1328,EMP07,,21/11/2018,26/11/2018,
1329,EMP06,,21/11/2018,26/11/2018,
1330,EMP08,,22/11/2018,27/11/2018,
1331,EMP03,,22/11/2018,27/11/2018,
1332,EMP03,,22/11/2018,27/11/2018,
1333,EMP01,,22/11/2018,27/11/2018,
1334,EMP01,,22/11/2018,27/11/2018,
1335,EMP04,,22/11/2018,27/11/2018,
1336,EMP03,,22/11/2018,27/11/2018,
1337,EMP07,,22/11/2018,27/11/2018,
1338,EMP08,,22/11/2018,27/11/2018,
1339,EMP03,,22/11/2018,27/11/2018,
1340,EMP01,,22/11/2018,27/11/2018,
1341,EMP01,,23/11/2018,28/11/2018,
1342,EMP07,,23/11/2018,28/11/2018,
1343,EMP08,,23/11/2018,28/11/2018,
1344,EMP02,,23/11/2018,28/11/2018,
1345,EMP08,,23/11/2018,28/11/2018,
1346,EMP03,,23/11/2018,28/11/2018,
1347,EMP07,,23/11/2018,28/11/2018,
1348,EMP08,,23/11/2018,28/11/2018,
1349,EMP03,,23/11/2018,28/11/2018,
1350,EMP07,,23/11/2018,28/11/2018,
1351,EMP03,,23/11/2018,28/11/2018,
1352,EMP02,,23/11/2018,28/11/2018,
1353,EMP07,,24/11/2018,29/11/2018,
1354,EMP07,,24/11/2018,29/11/2018,
1355,EMP01,,24/11/2018,29/11/2018,
1356,EMP08,,24/11/2018,29/11/2018,
1357,EMP01,,24/11/2018,29/11/2018,
1358,EMP01,,24/11/2018,29/11/2018,
1359,EMP08,,24/11/2018,29/11/2018,
1360,EMP07,,24/11/2018,29/11/2018,
1361,EMP06,,24/11/2018,29/11/2018,
1362,EMP08,,24/11/2018,29/11/2018,
1363,EMP04,,24/11/2018,29/11/2018,
1364,EMP01,,24/11/2018,29/11/2018,
1365,EMP04,,24/11/2018,29/11/2018,
1366,EMP08,,24/11/2018,29/11/2018,
1367,EMP06,,24/11/2018,29/11/2018,
1368,EMP07,,24/11/2018,29/11/2018,
1369,EMP05,,25/11/2018,30/11/2018,
1370,EMP03,,25/11/2018,30/11/2018,
1371,EMP07,,25/11/2018,30/11/2018,
1372,EMP03,,25/11/2018,30/11/2018,
1373,EMP04,,25/11/2018,30/11/2018,
1374,EMP01,,25/11/2018,30/11/2018,
1375,EMP04,,25/11/2018,30/11/2018,
1376,EMP07,,25/11/2018,30/11/2018,
1377,EMP05,,25/11/2018,30/11/2018,
1378,EMP07,,25/11/2018,30/11/2018,
1379,EMP05,,25/11/2018,30/11/2018,
1380,EMP07,,26/11/2018,1/12/2018,
1381,EMP03,,26/11/2018,1/12/2018,
1382,EMP06,,26/11/2018,1/12/2018,
1383,EMP01,,26/11/2018,1/12/2018,
1384,EMP07,,26/11/2018,1/12/2018,
1385,EMP04,,26/11/2018,1/12/2018,
1386,EMP03,,26/11/2018,1/12/2018,
1387,EMP03,,26/11/2018,1/12/2018,
1388,EMP02,,26/11/2018,1/12/2018,
1389,EMP03,,26/11/2018,1/12/2018,
1390,EMP07,,26/11/2018,1/12/2018,
1391,EMP04,,26/11/2018,1/12/2018,
1392,EMP07,,27/11/2018,2/12/2018,
1393,EMP08,,27/11/2018,2/12/2018,
1394,EMP03,,27/11/2018,2/12/2018,
1395,EMP03,,27/11/2018,2/12/2018,
1396,EMP06,,27/11/2018,2/12/2018,
1397,EMP07,,27/11/2018,2/12/2018,
1398,EMP02,,27/11/2018,2/12/2018,
1399,EMP03,,27/11/2018,2/12/2018,
1400,EMP07,,27/11/2018,2/12/2018,
1401,EMP01,,27/11/2018,2/12/2018,
1402,EMP04,,27/11/2018,2/12/2018,
1403,EMP07,,27/11/2018,2/12/2018,
1404,EMP08,,28/11/2018,3/12/2018,
1405,EMP05,,28/11/2018,3/12/2018,
1406,EMP01,,28/11/2018,3/12/2018,
1407,EMP05,,28/11/2018,3/12/2018,
1408,EMP02,,28/11/2018,3/12/2018,
1409,EMP05,,28/11/2018,3/12/2018,
1410,EMP01,,28/11/2018,3/12/2018,
1411,EMP08,,28/11/2018,3/12/2018,
1412,EMP07,,28/11/2018,3/12/2018,
1413,EMP01,,28/11/2018,3/12/2018,
1414,EMP05,,28/11/2018,3/12/2018,
1415,EMP08,,28/11/2018,3/12/2018,
1416,EMP05,,28/11/2018,3/12/2018,
1417,EMP02,,28/11/2018,3/12/2018,
1418,EMP05,,28/11/2018,3/12/2018,
1419,EMP01,,28/11/2018,3/12/2018,
1420,EMP08,,28/11/2018,3/12/2018,
1421,EMP01,,28/11/2018,3/12/2018,
1422,EMP03,,29/11/2018,4/12/2018,
1423,EMP04,,29/11/2018,4/12/2018,
1424,EMP06,,29/11/2018,4/12/2018,
1425,EMP03,,29/11/2018,4/12/2018,
1426,EMP05,,29/11/2018,4/12/2018,
1427,EMP08,,30/11/2018,5/12/2018,
1428,EMP08,,30/11/2018,5/12/2018,
1429,EMP08,,30/11/2018,5/12/2018,
1430,EMP08,,30/11/2018,5/12/2018,
1431,EMP07,,30/11/2018,5/12/2018,
1432,EMP03,,30/11/2018,5/12/2018,
1433,EMP08,,30/11/2018,5/12/2018,
1434,EMP07,,30/11/2018,5/12/2018,
1435,EMP02,,30/11/2018,5/12/2018,
1436,EMP08,,30/11/2018,5/12/2018,
1437,EMP03,,30/11/2018,5/12/2018,
1438,EMP03,,30/11/2018,5/12/2018,
1439,EMP05,,30/11/2018,5/12/2018,
1440,EMP07,,30/11/2018,5/12/2018,
1441,EMP03,,1/12/2018,6/12/2018,
1442,EMP03,,1/12/2018,6/12/2018,
1443,EMP01,,1/12/2018,6/12/2018,
1444,EMP03,,1/12/2018,6/12/2018,
1445,EMP08,,1/12/2018,6/12/2018,
1446,EMP07,,1/12/2018,6/12/2018,
1447,EMP05,,1/12/2018,6/12/2018,
1448,EMP07,,1/12/2018,6/12/2018,
1449,EMP04,,1/12/2018,6/12/2018,
1450,EMP07,,2/12/2018,7/12/2018,
1451,EMP04,,2/12/2018,7/12/2018,
1452,EMP08,,2/12/2018,7/12/2018,
1453,EMP04,,2/12/2018,7/12/2018,
1454,EMP07,,2/12/2018,7/12/2018,
1455,EMP03,,2/12/2018,7/12/2018,
1456,EMP03,,2/12/2018,7/12/2018,
1457,EMP06,,2/12/2018,7/12/2018,
1458,EMP06,,2/12/2018,7/12/2018,
1459,EMP01,,3/12/2018,8/12/2018,
1460,EMP05,,3/12/2018,8/12/2018,
1461,EMP05,,3/12/2018,8/12/2018,
1462,EMP07,,3/12/2018,8/12/2018,
1463,EMP04,,3/12/2018,8/12/2018,
1464,EMP08,,3/12/2018,8/12/2018,
1465,EMP04,,3/12/2018,8/12/2018,
1466,EMP04,,3/12/2018,8/12/2018,
1467,EMP04,,3/12/2018,8/12/2018,
1468,EMP03,,4/12/2018,9/12/2018,
1469,EMP07,,4/12/2018,9/12/2018,
1470,EMP08,,4/12/2018,9/12/2018,
1471,EMP04,,4/12/2018,9/12/2018,
1472,EMP03,,4/12/2018,9/12/2018,
1473,EMP03,,4/12/2018,9/12/2018,
1474,EMP08,,4/12/2018,9/12/2018,
1475,EMP01,,4/12/2018,9/12/2018,
1476,EMP01,,4/12/2018,9/12/2018,
1477,EMP06,,4/12/2018,9/12/2018,
1478,EMP03,,5/12/2018,10/12/2018,
1479,EMP04,,5/12/2018,10/12/2018,
1480,EMP08,,5/12/2018,10/12/2018,
1481,EMP03,,5/12/2018,10/12/2018,
1482,EMP01,,5/12/2018,10/12/2018,
1483,EMP05,,5/12/2018,10/12/2018,
1484,EMP06,,5/12/2018,10/12/2018,
1485,EMP08,,5/12/2018,10/12/2018,
1486,EMP01,,5/12/2018,10/12/2018,
1487,EMP03,,5/12/2018,10/12/2018,
1488,EMP03,,5/12/2018,10/12/2018,
1489,EMP08,,5/12/2018,10/12/2018,
1490,EMP07,,5/12/2018,10/12/2018,
1491,EMP05,,5/12/2018,10/12/2018,
1492,EMP01,,5/12/2018,10/12/2018,
1493,EMP05,,6/12/2018,11/12/2018,
1494,EMP03,,6/12/2018,11/12/2018,
1495,EMP04,,6/12/2018,11/12/2018,
1496,EMP04,,6/12/2018,11/12/2018,
1497,EMP01,,6/12/2018,11/12/2018,
1498,EMP02,,6/12/2018,11/12/2018,
1499,EMP07,,6/12/2018,11/12/2018,
1500,EMP06,,6/12/2018,11/12/2018,
1501,EMP05,,6/12/2018,11/12/2018,
1502,EMP08,,6/12/2018,11/12/2018,
1503,EMP07,,7/12/2018,12/12/2018,
1504,EMP08,,7/12/2018,12/12/2018,
1505,EMP03,,7/12/2018,12/12/2018,
1506,EMP08,,7/12/2018,12/12/2018,
1507,EMP03,,7/12/2018,12/12/2018,
1508,EMP04,,7/12/2018,12/12/2018,
1509,EMP01,,7/12/2018,12/12/2018,
1510,EMP03,,7/12/2018,12/12/2018,
1511,EMP03,,7/12/2018,12/12/2018,
1512,EMP02,,7/12/2018,12/12/2018,
1513,EMP03,,7/12/2018,12/12/2018,
1514,EMP06,,7/12/2018,12/12/2018,
1515,EMP06,,7/12/2018,12/12/2018,
1516,EMP08,,7/12/2018,12/12/2018,
1517,EMP08,,8/12/2018,13/12/2018,
1518,EMP06,,8/12/2018,13/12/2018,
1519,EMP03,,8/12/2018,13/12/2018,
1520,EMP07,,8/12/2018,13/12/2018,
1521,EMP01,,8/12/2018,13/12/2018,
1522,EMP08,,8/12/2018,13/12/2018,
1523,EMP06,,8/12/2018,13/12/2018,
1524,EMP06,,8/12/2018,13/12/2018,
1525,EMP06,,8/12/2018,13/12/2018,
1526,EMP01,,8/12/2018,13/12/2018,
1527,EMP01,,8/12/2018,13/12/2018,
1528,EMP06,,8/12/2018,13/12/2018,
1529,EMP06,,8/12/2018,13/12/2018,
1530,EMP07,,8/12/2018,13/12/2018,
1531,EMP07,,8/12/2018,13/12/2018,
1532,EMP01,,8/12/2018,13/12/2018,
1533,EMP07,,8/12/2018,13/12/2018,
1534,EMP02,,8/12/2018,13/12/2018,
1535,EMP06,,8/12/2018,13/12/2018,
1536,EMP01,,8/12/2018,13/12/2018,
1537,EMP03,,9/12/2018,14/12/2018,
1538,EMP02,,9/12/2018,14/12/2018,
1539,EMP08,,9/12/2018,14/12/2018,
1540,EMP01,,9/12/2018,14/12/2018,
1541,EMP04,,9/12/2018,14/12/2018,
1542,EMP02,,9/12/2018,14/12/2018,
1543,EMP03,,9/12/2018,14/12/2018,
1544,EMP01,,9/12/2018,14/12/2018,
1545,EMP07,,9/12/2018,14/12/2018,
1546,EMP07,,10/12/2018,15/12/2018,
1547,EMP02,,10/12/2018,15/12/2018,
1548,EMP07,,10/12/2018,15/12/2018,
1549,EMP01,,10/12/2018,15/12/2018,
1550,EMP04,,10/12/2018,15/12/2018,
1551,EMP05,,10/12/2018,15/12/2018,
1552,EMP03,,10/12/2018,15/12/2018,
1553,EMP08,,10/12/2018,15/12/2018,
1554,EMP01,,10/12/2018,15/12/2018,
1555,EMP06,,10/12/2018,15/12/2018,
1556,EMP03,,10/12/2018,15/12/2018,
1557,EMP05,,10/12/2018,15/12/2018,
1558,EMP07,,10/12/2018,15/12/2018,
1559,EMP03,,10/12/2018,15/12/2018,
1560,EMP08,,10/12/2018,15/12/2018,
1561,EMP04,,10/12/2018,15/12/2018,
1562,EMP01,,11/12/2018,16/12/2018,
1563,EMP03,,11/12/2018,16/12/2018,
1564,EMP05,,11/12/2018,16/12/2018,
1565,EMP01,,11/12/2018,16/12/2018,
1566,EMP07,,11/12/2018,16/12/2018,
1567,EMP07,,11/12/2018,16/12/2018,
1568,EMP01,,11/12/2018,16/12/2018,
1569,EMP07,,11/12/2018,16/12/2018,
1570,EMP05,,11/12/2018,16/12/2018,
1571,EMP08,,11/12/2018,16/12/2018,
1572,EMP04,,11/12/2018,16/12/2018,
1573,EMP01,,11/12/2018,16/12/2018,
1574,EMP06,,11/12/2018,16/12/2018,
1575,EMP08,,12/12/2018,17/12/2018,
1576,EMP04,,12/12/2018,17/12/2018,
1577,EMP05,,12/12/2018,17/12/2018,
1578,EMP06,,12/12/2018,17/12/2018,
1579,EMP02,,12/12/2018,17/12/2018,
1580,EMP08,,12/12/2018,17/12/2018,
1581,EMP01,,12/12/2018,17/12/2018,
1582,EMP02,,12/12/2018,17/12/2018,
1583,EMP07,,12/12/2018,17/12/2018,
1584,EMP06,,12/12/2018,17/12/2018,
1585,EMP05,,12/12/2018,17/12/2018,
1586,EMP07,,12/12/2018,17/12/2018,
1587,EMP04,,12/12/2018,17/12/2018,
1588,EMP05,,12/12/2018,17/12/2018,
1589,EMP07,,12/12/2018,17/12/2018,
1590,EMP08,,12/12/2018,17/12/2018,
1591,EMP01,,13/12/2018,18/12/2018,
1592,EMP04,,13/12/2018,18/12/2018,
1593,EMP07,,13/12/2018,18/12/2018,
1594,EMP01,,13/12/2018,18/12/2018,
1595,EMP01,,13/12/2018,18/12/2018,
1596,EMP03,,13/12/2018,18/12/2018,
1597,EMP02,,13/12/2018,18/12/2018,
1598,EMP01,,13/12/2018,18/12/2018,
1599,EMP07,,13/12/2018,18/12/2018,
1600,EMP03,,14/12/2018,19/12/2018,
1601,EMP01,,14/12/2018,19/12/2018,
1602,EMP01,,14/12/2018,19/12/2018,
1603,EMP07,,14/12/2018,19/12/2018,
1604,EMP01,,14/12/2018,19/12/2018,
1605,EMP06,,14/12/2018,19/12/2018,
1606,EMP03,,14/12/2018,19/12/2018,
1607,EMP03,,14/12/2018,19/12/2018,
1608,EMP07,,15/12/2018,20/12/2018,
1609,EMP05,,15/12/2018,20/12/2018,
1610,EMP01,,15/12/2018,20/12/2018,
1611,EMP08,,15/12/2018,20/12/2018,
1612,EMP04,,15/12/2018,20/12/2018,
1613,EMP08,,15/12/2018,20/12/2018,
1614,EMP03,,15/12/2018,20/12/2018,
1615,EMP07,,15/12/2018,20/12/2018,
1616,EMP05,,15/12/2018,20/12/2018,
1617,EMP08,,16/12/2018,21/12/2018,
1618,EMP08,,16/12/2018,21/12/2018,
1619,EMP02,,16/12/2018,21/12/2018,
1620,EMP03,,16/12/2018,21/12/2018,
1621,EMP03,,16/12/2018,21/12/2018,
1622,EMP08,,16/12/2018,21/12/2018,
1623,EMP08,,16/12/2018,21/12/2018,
1624,EMP07,,16/12/2018,21/12/2018,
1625,EMP02,,16/12/2018,21/12/2018,
1626,EMP07,,17/12/2018,22/12/2018,
1627,EMP01,,17/12/2018,22/12/2018,
1628,EMP01,,17/12/2018,22/12/2018,
1629,EMP03,,17/12/2018,22/12/2018,
1630,EMP04,,17/12/2018,22/12/2018,
1631,EMP07,,17/12/2018,22/12/2018,
1632,EMP03,,17/12/2018,22/12/2018,
1633,EMP03,,17/12/2018,22/12/2018,
1634,EMP03,,17/12/2018,22/12/2018,
1635,EMP05,,18/12/2018,23/12/2018,
1636,EMP03,,18/12/2018,23/12/2018,
1637,EMP07,,18/12/2018,23/12/2018,
1638,EMP01,,18/12/2018,23/12/2018,
1639,EMP03,,18/12/2018,23/12/2018,
1640,EMP06,,18/12/2018,23/12/2018,
1641,EMP04,,18/12/2018,23/12/2018,
1642,EMP06,,18/12/2018,23/12/2018,
1643,EMP01,,18/12/2018,23/12/2018,
1644,EMP07,,18/12/2018,23/12/2018,
1645,EMP05,,18/12/2018,23/12/2018,
1646,EMP01,,18/12/2018,23/12/2018,
1647,EMP08,,19/12/2018,24/12/2018,
1648,EMP07,,19/12/2018,24/12/2018,
1649,EMP08,,19/12/2018,24/12/2018,
1650,EMP03,,19/12/2018,24/12/2018,
1651,EMP06,,19/12/2018,24/12/2018,
1652,EMP01,,19/12/2018,24/12/2018,
1653,EMP08,,19/12/2018,24/12/2018,
1654,EMP08,,19/12/2018,24/12/2018,
1655,EMP04,,19/12/2018,24/12/2018,
1656,EMP03,,19/12/2018,24/12/2018,
1657,EMP07,,19/12/2018,24/12/2018,
1658,EMP05,,19/12/2018,24/12/2018,
1659,EMP07,,19/12/2018,24/12/2018,
1660,EMP04,,20/12/2018,25/12/2018,
1661,EMP01,,20/12/2018,25/12/2018,
1662,EMP03,,20/12/2018,25/12/2018,
1663,EMP05,,20/12/2018,25/12/2018,
1664,EMP05,,20/12/2018,25/12/2018,
1665,EMP07,,20/12/2018,25/12/2018,
1666,EMP07,,20/12/2018,25/12/2018,
1667,EMP05,,20/12/2018,25/12/2018,
1668,EMP04,,20/12/2018,25/12/2018,
1669,EMP02,,20/12/2018,25/12/2018,
1670,EMP08,,20/12/2018,25/12/2018,
1671,EMP08,,20/12/2018,25/12/2018,
1672,EMP03,,20/12/2018,25/12/2018,
1673,EMP05,,21/12/2018,26/12/2018,
1674,EMP05,,21/12/2018,26/12/2018,
1675,EMP03,,21/12/2018,26/12/2018,
1676,EMP03,,21/12/2018,26/12/2018,
1677,EMP02,,21/12/2018,26/12/2018,
1678,EMP01,,21/12/2018,26/12/2018,
1679,EMP04,,21/12/2018,26/12/2018,
1680,EMP01,,21/12/2018,26/12/2018,
1681,EMP07,,21/12/2018,26/12/2018,
1682,EMP04,,21/12/2018,26/12/2018,
1683,EMP03,,21/12/2018,26/12/2018,
1684,EMP01,,21/12/2018,26/12/2018,
1685,EMP07,,21/12/2018,26/12/2018,
1686,EMP08,,21/12/2018,26/12/2018,
1687,EMP03,,21/12/2018,26/12/2018,
1688,EMP02,,21/12/2018,26/12/2018,
1689,EMP05,,21/12/2018,26/12/2018,
1690,EMP05,,21/12/2018,26/12/2018,
1691,EMP01,,21/12/2018,26/12/2018,
1692,EMP03,,21/12/2018,26/12/2018,
1693,EMP01,,21/12/2018,26/12/2018,
1694,EMP08,,22/12/2018,27/12/2018,
1695,EMP08,,22/12/2018,27/12/2018,
1696,EMP07,,22/12/2018,27/12/2018,
1697,EMP03,,22/12/2018,27/12/2018,
1698,EMP04,,22/12/2018,27/12/2018,
1699,EMP04,,22/12/2018,27/12/2018,
1700,EMP01,,22/12/2018,27/12/2018,
1701,EMP08,,22/12/2018,27/12/2018,
1702,EMP03,,22/12/2018,27/12/2018,
1703,EMP03,,22/12/2018,27/12/2018,
1704,EMP08,,22/12/2018,27/12/2018,
1705,EMP01,,22/12/2018,27/12/2018,
1706,EMP04,,23/12/2018,28/12/2018,
1707,EMP07,,23/12/2018,28/12/2018,
1708,EMP06,,23/12/2018,28/12/2018,
1709,EMP07,,23/12/2018,28/12/2018,
1710,EMP06,,23/12/2018,28/12/2018,
1711,EMP01,,23/12/2018,28/12/2018,
1712,EMP03,,23/12/2018,28/12/2018,
1713,EMP05,,23/12/2018,28/12/2018,
1714,EMP05,,23/12/2018,28/12/2018,
1715,EMP03,,23/12/2018,28/12/2018,
1716,EMP06,,23/12/2018,28/12/2018,
1717,EMP04,,24/12/2018,29/12/2018,
1718,EMP01,,24/12/2018,29/12/2018,
1719,EMP08,,24/12/2018,29/12/2018,
1720,EMP08,,24/12/2018,29/12/2018,
1721,EMP01,,24/12/2018,29/12/2018,
1722,EMP06,,24/12/2018,29/12/2018,
1723,EMP08,,24/12/2018,29/12/2018,
1724,EMP03,,24/12/2018,29/12/2018,
1725,EMP08,,24/12/2018,29/12/2018,
1726,EMP03,,24/12/2018,29/12/2018,
1727,EMP08,,24/12/2018,29/12/2018,
1728,EMP03,,24/12/2018,29/12/2018,
1729,EMP06,,24/12/2018,29/12/2018,
1730,EMP01,,25/12/2018,30/12/2018,
1731,EMP01,,25/12/2018,30/12/2018,
1732,EMP05,,25/12/2018,30/12/2018,
1733,EMP04,,25/12/2018,30/12/2018,
1734,EMP07,,25/12/2018,30/12/2018,
1735,EMP07,,25/12/2018,30/12/2018,
1736,EMP03,,25/12/2018,30/12/2018,
1737,EMP07,,25/12/2018,30/12/2018,
1738,EMP06,,26/12/2018,31/12/2018,
1739,EMP03,,26/12/2018,31/12/2018,
1740,EMP01,,26/12/2018,31/12/2018,
1741,EMP02,,26/12/2018,31/12/2018,
1742,EMP07,,26/12/2018,31/12/2018,
1743,EMP07,,26/12/2018,31/12/2018,
1744,EMP05,,26/12/2018,31/12/2018,
1745,EMP06,,26/12/2018,31/12/2018,
1746,EMP05,,26/12/2018,31/12/2018,
1747,EMP05,,26/12/2018,31/12/2018,
1748,EMP02,,26/12/2018,31/12/2018,
1749,EMP07,,26/12/2018,31/12/2018,
1750,EMP07,,26/12/2018,31/12/2018,
1751,EMP01,,26/12/2018,31/12/2018,
1752,EMP04,,26/12/2018,31/12/2018,
1753,EMP04,,27/12/2018,1/1/2019,
1754,EMP03,,27/12/2018,1/1/2019,
1755,EMP07,,27/12/2018,1/1/2019,
1756,EMP01,,27/12/2018,1/1/2019,
1757,EMP03,,27/12/2018,1/1/2019,
1758,EMP02,,27/12/2018,1/1/2019,
1759,EMP01,,27/12/2018,1/1/2019,
1760,EMP01,,27/12/2018,1/1/2019,
1761,EMP08,,27/12/2018,1/1/2019,
1762,EMP07,,27/12/2018,1/1/2019,
1763,EMP01,,28/12/2018,2/1/2019,
1764,EMP08,,28/12/2018,2/1/2019,
1765,EMP04,,28/12/2018,2/1/2019,
1766,EMP08,,28/12/2018,2/1/2019,
1767,EMP02,,28/12/2018,2/1/2019,
1768,EMP01,,28/12/2018,2/1/2019,
1769,EMP03,,28/12/2018,2/1/2019,
1770,EMP06,,28/12/2018,2/1/2019,
1771,EMP06,,28/12/2018,2/1/2019,
1772,EMP08,,28/12/2018,2/1/2019,
1773,EMP06,,28/12/2018,2/1/2019,
1774,EMP03,,28/12/2018,2/1/2019,
1775,EMP01,,28/12/2018,2/1/2019,
1776,EMP02,,29/12/2018,3/1/2019,
1777,EMP04,,29/12/2018,3/1/2019,
1778,EMP08,,29/12/2018,3/1/2019,
1779,EMP06,,29/12/2018,3/1/2019,
1780,EMP04,,29/12/2018,3/1/2019,
1781,EMP02,,29/12/2018,3/1/2019,
1782,EMP01,,29/12/2018,3/1/2019,
